MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Unmapped reads adjusted for filtered and excluded mapping,1936119,0.79
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Adjustment of reads matching non-reference decoys,4360879,1.77
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Adjustment of reads matching filter contigs,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Filtered rRNA reads,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Adjustment of reads matching exclude contigs,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mitochondrial reads excluded,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Singleton reads (itself mapped; mate unmapped),1383256,0.56
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Paired reads (itself & mate mapped),238260948,96.88
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Properly paired reads,234752000,95.45
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Not properly paired reads (discordant),3508948,1.43
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Paired reads mapped to different chromosomes,3133336,1.32
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Paired reads mapped to different chromosomes (MAPQ>=10),2433085,1.02
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads mapping to multiple locations,13849847,5.63
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with MAPQ [40:inf),219752157,89.35
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with MAPQ [30:40),639181,0.26
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with MAPQ [20:30),1861544,0.76
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with MAPQ [10:20),2421907,0.98
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with MAPQ [ 0:10),14969415,6.09
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with MAPQ NA (Unmapped reads),6296998,2.56
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with indel R1,3612864,3.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with indel R2,3903344,3.27
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Reads with splice junction,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Total bases,36340233440
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Total bases R1,18165304466
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Total bases R2,18174928974
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mapped bases,35414565590
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mapped bases R1,17785702096
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mapped bases R2,17628863494
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Soft-clipped bases,281268902,0.79
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Soft-clipped bases R1,103807279,0.58
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Soft-clipped bases R2,177461623,1.01
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Hard-clipped bases,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Hard-clipped bases R1,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Hard-clipped bases R2,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mismatched bases R1,60930956,0.34
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mismatched bases R2,70297957,0.40
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mismatched bases R1 (excl. indels),48153144,0.27
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Mismatched bases R2 (excl. indels),56507605,0.32
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Q30 bases,34624801387,95.28
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Q30 bases R1,17401777738,95.80
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Q30 bases R2,17223023649,94.76
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Q30 bases (excl. dups & clipped bases),32358610526
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Total alignments,240708461
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Secondary alignments,0
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Supplementary (chimeric) alignments,1064257
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Estimated read length,147.76
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Insert length: mean,293.45
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Insert length: median,283.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_7,Insert length: standard deviation,108.51
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Total reads in RG,245837914,100.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Number of duplicate marked reads,16745719,6.81
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Number of duplicate marked and mate reads removed,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Number of unique reads (excl. duplicate marked reads),229092195,93.19
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with mate sequenced,245837914,100.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads without mate sequenced,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,QC-failed reads,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped reads,239525335,97.43
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped reads adjusted for excluded mapping,239525335,97.43
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped reads adjusted for filtered mapping,243895634,99.21
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped reads adjusted for filtered and excluded mapping,243895634,99.21
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped reads R1,120290786,97.86
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped reads R2,119234549,97.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Number of unique & mapped reads (excl. duplicate marked reads),222779616,90.62
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Unmapped reads,6312579,2.57
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Unmapped reads adjusted for filtered mapping,1942280,0.79
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Unmapped reads adjusted for excluded mapping,6312579,2.57
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Unmapped reads adjusted for filtered and excluded mapping,1942280,0.79
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Adjustment of reads matching non-reference decoys,4370299,1.78
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Adjustment of reads matching filter contigs,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Filtered rRNA reads,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Adjustment of reads matching exclude contigs,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mitochondrial reads excluded,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Singleton reads (itself mapped; mate unmapped),1378351,0.56
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Paired reads (itself & mate mapped),238146984,96.87
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Properly paired reads,234545484,95.41
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Not properly paired reads (discordant),3601500,1.46
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Paired reads mapped to different chromosomes,3219294,1.35
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Paired reads mapped to different chromosomes (MAPQ>=10),2505153,1.05
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads mapping to multiple locations,13852917,5.63
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with MAPQ [40:inf),219618973,89.33
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with MAPQ [30:40),638496,0.26
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with MAPQ [20:30),1861706,0.76
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with MAPQ [10:20),2428945,0.99
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with MAPQ [ 0:10),14977215,6.09
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with MAPQ NA (Unmapped reads),6312579,2.57
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with indel R1,3622055,3.01
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with indel R2,3918359,3.29
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Reads with splice junction,NA
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Total bases,36333238660
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Total bases R1,18161920688
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Total bases R2,18171317972
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped bases,35405035313
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped bases R1,17780144354
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mapped bases R2,17624890959
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Soft-clipped bases,280530870,0.79
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Soft-clipped bases R1,103875005,0.58
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Soft-clipped bases R2,176655865,1.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Hard-clipped bases,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Hard-clipped bases R1,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Hard-clipped bases R2,0,0.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mismatched bases R1,60140617,0.34
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mismatched bases R2,69964098,0.40
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mismatched bases R1 (excl. indels),47303258,0.27
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Mismatched bases R2 (excl. indels),56077286,0.32
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Q30 bases,34671585481,95.43
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Q30 bases R1,17423910121,95.94
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Q30 bases R2,17247675360,94.92
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Q30 bases (excl. dups & clipped bases),32289761397
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Total alignments,240591940
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Secondary alignments,0
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Supplementary (chimeric) alignments,1066605
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Estimated read length,147.79
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Insert length: mean,293.92
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Insert length: median,283.00
MAPPING/ALIGNING PER RG,HG002_23KCWCLT3_8,Insert length: standard deviation,109.20
